PROJECT	HANDLER ID	HANDLED EXCEPTION	EXCEPTION TYPE	EXCEPTION ORIGIN	AUTOCOMPLETE	EMPTY
cymcsg UltimateRecyclerView	8	java.lang.Exception	Checked	Java	false	false
cymcsg UltimateRecyclerView	9	java.lang.Exception	Checked	Java	false	true
cymcsg UltimateRecyclerView	10	java.lang.Exception	Checked	Java	false	true
cymcsg UltimateRecyclerView	11	java.lang.Exception	Checked	Java	false	false
cymcsg UltimateRecyclerView	12	java.lang.Exception	Checked	Java	false	false
cymcsg UltimateRecyclerView	13	java.lang.OutOfMemoryError	Error	Java	false	false
daimajia AndroidSwipeLayout	1	java.lang.Exception	Checked	Java	true	false
daimajia AndroidSwipeLayout	2	java.lang.Exception	Checked	Java	false	false
daimajia AndroidViewAnimations	1	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	1	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	2	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	3	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	4	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	5	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	6	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	7	android.content.pm.PackageManager.NameNotFoundException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	8	android.content.res.Resources.NotFoundException	Unchecked	Library	false	false
DroidPluginTeam DroidPlugin	9	java.lang.Throwable	Checked	Java	true	false
DroidPluginTeam DroidPlugin	10	java.lang.Throwable	Checked	Java	false	true
DroidPluginTeam DroidPlugin	11	java.lang.Throwable	Checked	Java	false	true
DroidPluginTeam DroidPlugin	12	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	13	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	14	java.io.IOException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	15	java.io.IOException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	16	java.security.NoSuchAlgorithmException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	17	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	18	java.lang.InterruptedException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	19	java.lang.ClassNotFoundException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	20	java.lang.NoSuchMethodException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	21	java.lang.IllegalAccessException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	22	java.lang.reflect.InvocationTargetException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	23	java.lang.ClassNotFoundException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	24	java.lang.NoSuchMethodException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	25	java.lang.IllegalAccessException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	26	java.lang.reflect.InvocationTargetException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	27	java.lang.ClassNotFoundException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	28	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	29	java.lang.ClassNotFoundException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	30	java.lang.NoSuchMethodException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	31	java.lang.IllegalAccessException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	32	java.lang.reflect.InvocationTargetException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	33	java.lang.ClassNotFoundException	Checked	Java	true	false
DroidPluginTeam DroidPlugin	34	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	35	java.lang.ClassNotFoundException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	36	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	37	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	38	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	39	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	40	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	41	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	42	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	43	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	44	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	45	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	46	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	47	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	48	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	49	java.lang.Throwable	Checked	Java	true	false
DroidPluginTeam DroidPlugin	50	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	51	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	52	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	53	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	54	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	55	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	56	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	57	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	58	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	59	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	60	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	61	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	62	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	63	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	64	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	65	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	66	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	67	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	68	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	69	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	70	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	71	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	72	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	73	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	74	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	75	java.net.URISyntaxException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	76	java.lang.NoSuchFieldException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	77	java.lang.NoSuchFieldException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	78	java.lang.NoSuchFieldException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	79	java.lang.SecurityException	Unchecked	Java	false	true
DroidPluginTeam DroidPlugin	80	java.lang.NoSuchMethodException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	81	java.lang.NoSuchMethodException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	82	java.lang.NoSuchMethodException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	83	java.lang.NoSuchMethodException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	84	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	85	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	86	java.lang.InterruptedException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	87	java.lang.InterruptedException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	88	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	89	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	90	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	91	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	92	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	93	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	94	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	95	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	96	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	97	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	98	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	99	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	100	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	101	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	102	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	103	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	104	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	105	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	106	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	107	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	108	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	109	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	110	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	111	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	112	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	113	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	114	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	115	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	116	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	117	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	118	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	119	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	120	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	121	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	122	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	123	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	124	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	125	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	126	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	127	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	128	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	129	java.lang.ClassNotFoundException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	130	java.lang.NoSuchMethodException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	131	java.lang.NoSuchMethodException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	132	java.lang.NoSuchMethodException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	133	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	134	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	135	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	136	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	137	java.lang.Throwable	Checked	Java	false	true
DroidPluginTeam DroidPlugin	138	java.lang.Throwable	Checked	Java	false	true
DroidPluginTeam DroidPlugin	139	java.lang.ClassNotFoundException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	140	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	141	java.lang.SecurityException	Unchecked	Java	false	false
DroidPluginTeam DroidPlugin	142	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	143	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	144	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	145	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	146	java.lang.reflect.InvocationTargetException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	147	java.lang.IllegalArgumentException	Unchecked	Java	false	false
DroidPluginTeam DroidPlugin	148	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	149	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	150	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	151	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	152	android.content.res.Resources.NotFoundException	Unchecked	Library	false	false
DroidPluginTeam DroidPlugin	153	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	154	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	155	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	156	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	157	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	158	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	159	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	160	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	161	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	162	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	163	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	164	java.lang.IllegalAccessException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	165	java.lang.ClassNotFoundException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	166	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	167	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	168	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	169	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	170	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	171	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	172	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	173	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	174	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	175	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	176	java.lang.Exception	Checked	Java	true	false
DroidPluginTeam DroidPlugin	177	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	178	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	179	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	180	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	181	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	182	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	183	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	184	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	185	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	186	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	187	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	188	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	189	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	190	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	191	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	192	android.os.RemoteException	Checked	Library	false	false
DroidPluginTeam DroidPlugin	193	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	194	java.lang.ClassNotFoundException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	195	java.lang.ClassNotFoundException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	196	java.lang.reflect.InvocationTargetException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	197	java.lang.IllegalArgumentException	Unchecked	Java	false	false
DroidPluginTeam DroidPlugin	198	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	199	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	200	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	201	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	202	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	203	java.lang.reflect.InvocationTargetException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	204	java.lang.IllegalArgumentException	Unchecked	Java	false	false
DroidPluginTeam DroidPlugin	205	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	206	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	207	java.lang.ClassNotFoundException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	208	java.lang.Throwable	Checked	Java	false	true
DroidPluginTeam DroidPlugin	209	android.content.pm.PackageManager.NameNotFoundException	Checked	Library	false	true
DroidPluginTeam DroidPlugin	210	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	211	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	212	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	213	java.lang.InterruptedException	Checked	Java	false	true
DroidPluginTeam DroidPlugin	214	java.lang.Exception	Checked	Java	false	true
DroidPluginTeam DroidPlugin	215	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	216	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	217	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	218	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	219	java.lang.reflect.InvocationTargetException	Checked	Java	false	false
DroidPluginTeam DroidPlugin	220	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	221	android.os.RemoteException	Checked	Library	false	true
DroidPluginTeam DroidPlugin	222	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	223	java.lang.Throwable	Checked	Java	false	false
DroidPluginTeam DroidPlugin	224	java.lang.Exception	Checked	Java	false	false
DroidPluginTeam DroidPlugin	225	java.lang.Exception	Checked	Java	false	false
emilsjolander StickyListHeaders	1	java.lang.NoSuchFieldException	Checked	Java	true	false
emilsjolander StickyListHeaders	2	java.lang.IllegalArgumentException	Unchecked	Java	true	false
emilsjolander StickyListHeaders	3	java.lang.IllegalAccessException	Checked	Java	true	false
emilsjolander StickyListHeaders	4	java.lang.IllegalArgumentException	Unchecked	Java	true	false
emilsjolander StickyListHeaders	5	java.lang.IllegalAccessException	Checked	Java	true	false
facebook fresco	1	java.io.IOException	Checked	Java	false	false
facebook fresco	2	java.lang.Exception	Checked	Java	false	true
facebook fresco	3	java.lang.Exception	Checked	Java	false	true
facebook fresco	4	java.lang.Throwable	Checked	Java	false	true
facebook fresco	5	java.lang.UnsatisfiedLinkError	Error	Java	false	true
facebook fresco	6	java.io.IOException	Checked	Java	false	false
facebook fresco	7	java.io.IOException	Checked	Java	false	false
facebook fresco	8	java.io.IOException	Checked	Java	false	false
facebook fresco	9	java.lang.Exception	Checked	Java	false	false
facebook fresco	10	java.lang.Exception	Checked	Java	false	false
facebook fresco	11	java.io.IOException	Checked	Java	false	false
facebook fresco	12	java.io.IOException	Checked	Java	false	false
facebook fresco	13	java.io.IOException	Checked	Java	true	false
facebook fresco	14	java.lang.Exception	Checked	Java	false	false
facebook fresco	15	java.lang.Throwable	Checked	Java	false	false
facebook fresco	16	java.lang.NullPointerException	Unchecked	Java	false	true
facebook fresco	17	java.io.IOException	Checked	Java	false	false
facebook fresco	18	java.io.IOException	Checked	Java	true	false
facebook fresco	19	java.io.IOException	Checked	Java	true	false
facebook fresco	20	java.lang.Throwable	Checked	Java	false	false
facebook fresco	21	java.io.IOException	Checked	Java	false	true
facebook fresco	22	java.lang.Throwable	Checked	Java	false	true
facebook fresco	23	java.lang.IllegalArgumentException	Unchecked	Java	false	false
facebook fresco	24	java.lang.Throwable	Checked	Java	false	true
facebook fresco	25	java.io.IOException	Checked	Java	false	false
facebook fresco	26	java.io.IOException	Checked	Java	false	false
facebook fresco	27	java.io.UnsupportedEncodingException	Checked	Java	false	false
facebook fresco	28	java.lang.Exception	Checked	Java	false	false
facebook fresco	29	java.io.IOException	Checked	Java	false	false
facebook fresco	30	com.facebook.common.file.FileUtils.CreateDirectoryException	Checked	System	false	false
facebook fresco	31	com.facebook.common.file.FileUtils.CreateDirectoryException	Checked	System	false	false
facebook fresco	32	java.io.IOException	Checked	Java	false	false
facebook fresco	33	java.io.FileNotFoundException	Checked	Java	false	false
facebook fresco	34	com.facebook.common.file.FileUtils.RenameException	Checked	System	false	false
facebook fresco	35	java.lang.InterruptedException	Checked	Java	false	false
facebook fresco	36	java.io.IOException	Checked	Java	false	false
facebook fresco	37	java.io.IOException	Checked	Java	false	false
facebook fresco	38	java.io.IOException	Checked	Java	false	false
facebook fresco	39	java.io.IOException	Checked	Java	false	false
facebook fresco	40	java.io.IOException	Checked	Java	false	false
facebook fresco	41	java.io.IOException	Checked	Java	false	false
facebook fresco	42	java.io.IOException	Checked	Java	false	false
facebook fresco	43	java.io.IOException	Checked	Java	false	false
facebook fresco	44	java.io.IOException	Checked	Java	false	false
facebook fresco	45	java.io.IOException	Checked	Java	false	false
facebook fresco	46	java.io.IOException	Checked	Java	false	false
facebook fresco	47	java.io.IOException	Checked	Java	false	false
facebook fresco	48	java.io.IOException	Checked	Java	false	false
facebook fresco	49	java.io.IOException	Checked	Java	false	false
facebook fresco	50	com.facebook.common.file.FileUtils.CreateDirectoryException	Checked	System	false	false
facebook fresco	51	java.io.UnsupportedEncodingException	Checked	Java	false	false
facebook fresco	52	java.io.UnsupportedEncodingException	Checked	Java	false	false
facebook fresco	53	java.lang.Exception	Checked	Java	false	false
facebook fresco	54	java.lang.Exception	Checked	Java	false	false
facebook fresco	55	java.lang.NumberFormatException	Unchecked	Java	false	false
facebook fresco	56	java.lang.Exception	Checked	Java	false	false
facebook fresco	57	java.lang.Exception	Checked	Java	false	false
facebook fresco	58	java.lang.Exception	Checked	Java	false	false
facebook fresco	59	java.lang.Exception	Checked	Java	false	false
facebook fresco	60	java.lang.Exception	Checked	Java	false	false
facebook fresco	61	java.io.IOException	Checked	Java	false	false
facebook fresco	62	java.io.IOException	Checked	Java	false	true
facebook fresco	63	java.io.IOException	Checked	Java	false	false
facebook fresco	64	java.io.IOException	Checked	Java	false	true
facebook fresco	65	java.io.IOException	Checked	Java	false	false
facebook fresco	66	java.io.IOException	Checked	Java	false	true
facebook fresco	67	android.content.res.Resources.NotFoundException	Unchecked	Library	false	false
facebook fresco	68	java.io.IOException	Checked	Java	false	true
facebook fresco	69	java.io.IOException	Checked	Java	false	false
facebook fresco	70	java.io.IOException	Checked	Java	false	false
facebook fresco	71	java.lang.Exception	Checked	Java	false	false
facebook fresco	72	java.lang.Exception	Checked	Java	false	false
facebook fresco	73	java.lang.RuntimeException	Unchecked	Java	false	false
facebook fresco	74	java.lang.RuntimeException	Unchecked	Java	false	false
facebook fresco	75	java.lang.RuntimeException	Unchecked	Java	false	false
facebook fresco	76	java.lang.Exception	Checked	Java	false	false
facebook fresco	77	java.lang.Exception	Checked	Java	false	false
facebook fresco	78	java.lang.Exception	Checked	Java	false	false
facebook fresco	79	java.io.IOException	Checked	Java	false	false
facebook fresco	80	java.lang.Throwable	Checked	Java	false	false
facebook fresco	81	java.lang.Exception	Checked	Java	false	false
facebook fresco	82	java.io.IOException	Checked	Java	false	false
facebook fresco	83	java.lang.Throwable	Checked	Java	false	false
facebook fresco	84	java.lang.Exception	Checked	Java	false	false
facebook fresco	85	java.lang.Exception	Checked	Java	false	false
facebook fresco	86	java.lang.Exception	Checked	Java	false	false
facebook fresco	87	java.lang.Exception	Checked	Java	false	false
facebook fresco	88	java.lang.Exception	Checked	Java	false	false
facebook fresco	89	java.lang.Exception	Checked	Java	false	false
facebook fresco	90	java.lang.Exception	Checked	Java	false	false
facebook fresco	91	java.lang.Exception	Checked	Java	false	false
facebook fresco	92	java.lang.Exception	Checked	Java	false	false
facebook fresco	93	java.lang.Exception	Checked	Java	false	false
facebook fresco	94	java.io.IOException	Checked	Java	false	false
facebook fresco	95	java.io.IOException	Checked	Java	false	false
facebook fresco	96	java.lang.Exception	Checked	Java	false	false
facebook fresco	97	java.lang.Exception	Checked	Java	false	false
facebook fresco	98	java.lang.Exception	Checked	Java	false	false
facebook fresco	99	java.lang.Exception	Checked	Java	false	false
facebook fresco	100	java.lang.Exception	Checked	Java	false	false
facebook fresco	101	java.lang.Exception	Checked	Java	false	false
facebook fresco	102	java.lang.Exception	Checked	Java	false	false
facebook fresco	103	java.lang.Exception	Checked	Java	false	false
facebook fresco	104	java.lang.Exception	Checked	Java	false	false
facebook fresco	105	java.lang.Exception	Checked	Java	false	false
facebook fresco	106	java.lang.Exception	Checked	Java	false	false
facebook fresco	107	java.lang.Exception	Checked	Java	false	false
facebook fresco	108	java.lang.Exception	Checked	Java	false	false
facebook fresco	109	java.io.IOException	Checked	Java	false	false
facebook fresco	110	java.io.IOException	Checked	Java	false	false
facebook fresco	111	java.lang.Exception	Checked	Java	false	false
facebook fresco	112	android.database.SQLException	Unchecked	Library	false	false
facebook fresco	113	java.lang.Exception	Checked	Java	false	false
facebook fresco	114	android.database.sqlite.SQLiteException	Unchecked	Library	false	true
facebook fresco	115	java.io.IOException	Checked	Java	false	false
facebook fresco	116	java.lang.Throwable	Checked	Java	false	true
facebook fresco	117	java.io.UnsupportedEncodingException	Checked	Java	false	false
facebook fresco	118	java.io.UnsupportedEncodingException	Checked	Java	false	false
facebook fresco	119	java.security.NoSuchAlgorithmException	Checked	Java	false	false
facebook fresco	120	java.io.UnsupportedEncodingException	Checked	Java	false	false
facebook fresco	121	java.security.NoSuchAlgorithmException	Checked	Java	false	false
facebook fresco	122	java.io.UnsupportedEncodingException	Checked	Java	false	false
facebook fresco	123	java.lang.IllegalArgumentException	Unchecked	Java	false	false
facebook fresco	124	java.lang.Throwable	Checked	Java	false	false
facebook fresco	125	java.io.IOException	Checked	Java	false	true
facebook fresco	126	java.io.IOException	Checked	Java	false	false
facebook fresco	127	java.io.IOException	Checked	Java	false	false
facebook fresco	128	java.io.IOException	Checked	Java	false	false
facebook fresco	129	java.io.IOException	Checked	Java	false	false
facebook fresco	130	java.lang.Exception	Checked	Java	false	false
facebook fresco	131	java.lang.Exception	Checked	Java	false	false
facebook fresco	132	java.lang.Exception	Checked	Java	false	false
facebook fresco	133	java.lang.Exception	Checked	Java	false	false
facebook fresco	134	java.lang.Exception	Checked	Java	false	false
facebook fresco	135	java.lang.Exception	Checked	Java	false	false
facebook fresco	136	java.lang.Exception	Checked	Java	false	false
facebook fresco	137	java.lang.Exception	Checked	Java	false	false
facebook fresco	138	java.lang.Throwable	Checked	Java	false	false
